word,pos,lang_code
diótorták,noun,hu
álarcok,noun,hu
baromfik,noun,hu
zajjá,noun,hu
fertőző,adj,hu
izgat,verb,hu
lápok,noun,hu
lezuhan,verb,hu
házkutatás,noun,hu
megszerezni,verb,hu
egyiptológiai,adj,hu
égtájak,noun,hu
résztvevő,noun,hu
pultok,noun,hu
ezoterikus,adj,hu
mellékvesék,noun,hu
közelről,adv,hu
észszerűtlenség,noun,hu
neptúnium,noun,hu
savanyúság,noun,hu
cukorbetegség,noun,hu
családfáknak,noun,hu
okokon,noun,hu
sátrát,noun,hu
lepem,verb,hu
ajándékoktól,noun,hu
integrál,noun,hu
környezetbarát,adj,hu
perszóna,noun,hu
megegyeztetek,verb,hu
lehetne,verb,hu
birsalmafánál,noun,hu
darál,verb,hu
orrszarvak,noun,hu
vacsorákként,noun,hu
írásjel,noun,hu
újdondászok,noun,hu
vallásosabb,adj,hu
kapcsolatát,noun,hu
iskolabuszok,noun,hu
járat,noun,hu
elektromágnes,noun,hu
szakadékok,noun,hu
panaszkönyvei,noun,hu
irtózatos,adj,hu
lakol,verb,hu
villákból,noun,hu
világbékék,noun,hu
elegendő,adj,hu
tárgyaló,verb,hu
kivitelben,noun,hu
mereng,verb,hu
tóhoz,noun,hu
szembeni,adj,hu
mesterektől,noun,hu
máson,pron,hu
pálca,noun,hu
séffel,noun,hu
csávó,noun,hu
fáin,noun,hu
tisztességtelen,adj,hu
egyenletesebb,adj,hu
hazákba,noun,hu
fecske,noun,hu
győzelmek,noun,hu
tanultak,adj,hu
élettársi,adj,hu
paníroz,verb,hu
tarthat,verb,hu
ujjá,noun,hu
fösvény,adj,hu
létrehozása,noun,hu
számi,noun,hu
faliórák,noun,hu
bolygóidegek,noun,hu
szalontüdő,noun,hu
például,adv,hu
legexpresszívebb,adj,hu
szuggesztiók,noun,hu
fahéja,noun,hu
tükrök,noun,hu
érett,adj,hu
egyaknás,adj,hu
elpattan,verb,hu
ametiszt,noun,hu
provizórium,noun,hu
szálak,noun,hu
üldözte,verb,hu
indul,verb,hu
hétjük,num,hu
gondtalanabb,adj,hu
leghalottabb,adj,hu
fókuszcsoportok,noun,hu
izomba,noun,hu
estig,noun,hu
sifonérok,noun,hu
fű,noun,hu
gurul,verb,hu
pap,noun,hu
szerbek,adj,hu
szürcsöl,verb,hu
gondjára,noun,hu
szégyenére,noun,hu
törekvés,noun,hu
összefut,verb,hu
azeri,noun,hu
legesleggyanúsabb,adj,hu
kovácsol,verb,hu
kreativitás,noun,hu
babához,noun,hu
kacat,noun,hu
falai,noun,hu
váltva,verb,hu
történet,noun,hu
alagsoraik,noun,hu
tanítványaira,noun,hu
zenéi,noun,hu
hősöd,noun,hu
címkéd,noun,hu
tárolók,noun,hu
velőn,noun,hu
ülnek,verb,hu
hidrogénatom,noun,hu
elszomorít,verb,hu
féld,verb,hu
totyog,verb,hu
aranyhalak,noun,hu
egészségügy,noun,hu
kurtábban,adv,hu
dörög,verb,hu
gumicsónak,noun,hu
álláspontja,noun,hu
gyúlsz,verb,hu
használjátok,verb,hu
fáit,noun,hu
idegsejt,noun,hu
korlátlan,adj,hu
kiabáltok,verb,hu
visszatér,verb,hu
gyalog,adv,hu
étkező,verb,hu
archaizmus,noun,hu
lapról,noun,hu
epilepszia,noun,hu
falevélért,noun,hu
összessége,noun,hu
hajótörést,noun,hu
követelményekről,noun,hu
szemölcsös,adj,hu
szocialista,adj,hu
zsoké,noun,hu
öv,noun,hu
legsikertelenebb,adj,hu
büntetőkamat,noun,hu
nejei,noun,hu
gárda,noun,hu
süsün,adv,hu
izmotok,noun,hu
feszesebb,adj,hu
titkol,verb,hu
fürt,noun,hu
ellátás,noun,hu
kozmopolita,adj,hu
mellvezeték,noun,hu
tripod,noun,hu
szervezeteknél,noun,hu
rosszabbik,adj,hu
letartóztatás,noun,hu
minimálisan,adv,hu
szezám,noun,hu
hőguták,noun,hu
áradás,noun,hu
veszted,verb,hu
tele,noun,hu
visszavágó,noun,hu
milyet,pron,hu
legmodernebb,adj,hu
privatizációk,noun,hu
ceruzák,noun,hu
aggódás,noun,hu
repülőgépeken,noun,hu
csavargó,verb,hu
skalpok,noun,hu
testvére,noun,hu
bőrére,noun,hu
többsejtű,adj,hu
bankjuk,noun,hu
tapos,verb,hu
feddjük,verb,hu
térjetek,verb,hu
vontuk,verb,hu
felelés,noun,hu
elpusztít,verb,hu
szerelvények,noun,hu
parlamentet,noun,hu
szántatok,verb,hu
korosodó,adj,hu
porszívózik,verb,hu
nyájt,noun,hu
jelezni,verb,hu
mérgesít,verb,hu
vérszegénység,noun,hu
léchez,noun,hu
januárért,noun,hu
legeslegelfogadhatóbb,adj,hu
hónapok,noun,hu
mocsár,noun,hu
tervei,noun,hu
részére,postp,hu
legilletlenebb,adj,hu
sírnak,noun,hu
nyugtával,noun,hu
előnyökben,noun,hu
heteroszexuális,adj,hu
tanulmányaim,noun,hu
opció,noun,hu
fogják,verb,hu
hagytuk,verb,hu
vajszínű,adj,hu
laza,adj,hu
amper,noun,hu
ágba,noun,hu
kovácsolt,verb,hu
biztonsággal,noun,hu
manicheus,noun,hu
furcsaság,noun,hu
játszottuk,verb,hu
tanoncok,noun,hu
sütőd,noun,hu
kellet,verb,hu
társulás,noun,hu
drasztikus,adj,hu
határozottabban,adv,hu
zárszerkezet,noun,hu
hozzászólásaid,noun,hu
ígérgetés,noun,hu
akvamarin,adj,hu
orvosi,adj,hu
almokon,noun,hu
bírói,adj,hu
folyomány,noun,hu
gorombaság,noun,hu
törhetetlen,adj,hu
kilélegez,verb,hu
vezérigazgató-helyettes,noun,hu
varjúnk,noun,hu
gondról,noun,hu
fedte,verb,hu
legfémesebb,adj,hu
tanácshoz,noun,hu
huszonnyolcadik,num,hu
napjában,adv,hu
nyögés,noun,hu
szénbányászok,noun,hu
halnál,noun,hu
karán,noun,hu
zártad,verb,hu
hosszadalmasabb,adj,hu
társul,noun,hu
bokszbajnok,noun,hu
helyezett,verb,hu
mindeneknél,pron,hu
elétek,pron,hu
kertészed,noun,hu
tanulmányokhoz,noun,hu
dobná,verb,hu
vejei,noun,hu
narancsok,noun,hu
zenéjük,noun,hu
látod,verb,hu
papok,noun,hu
talapzat,noun,hu
egyre,num,hu
dolgozók,noun,hu
hág,verb,hu
árusítás,noun,hu
elárverez,verb,hu
szeretne,verb,hu
bukik,verb,hu
rétek,noun,hu
szamizdatok,noun,hu
felfogású,adj,hu
sorsig,noun,hu
piramisok,noun,hu
zoknink,noun,hu
települést,noun,hu
januárjaim,noun,hu
leghetykébb,adj,hu
adóknak,noun,hu
harap,verb,hu
kaspó,noun,hu
jártad,noun,hu
fokozható,adj,hu
száztizenhét,num,hu
lazacuk,noun,hu
akárkicsoda,pron,hu
ébresztő,noun,hu
flamingók,noun,hu
huzatos,adj,hu
pimaszabb,adj,hu
sokaktól,adj,hu
izzók,noun,hu
értékelés,noun,hu
ügyesen,adv,hu
hatékonyan,adv,hu
szélsőbaloldali,adj,hu
mellérendelő,verb,hu
héj,noun,hu
csuklónk,noun,hu
t.,adj,hu
súgók,noun,hu
odafönn,adv,hu
hableány,noun,hu
korbács,noun,hu
fali,adj,hu
időzik,verb,hu
gyűlj,verb,hu
valahogyan,adv,hu
adatból,noun,hu
stílusosabb,adj,hu
meggyőződik,verb,hu
tömlősgomba,noun,hu
ajkatok,noun,hu
világokként,noun,hu
ajándékbolt,noun,hu
mossa,verb,hu
emberrablás,noun,hu
megrázó,verb,hu
dohányzás,noun,hu
énre,noun,hu
vulkáni,adj,hu
oxidál,verb,hu
relativitáselméletek,noun,hu
víztornyok,noun,hu
dolog,noun,hu
jácint,noun,hu
galaxisuk,noun,hu
kankalinsárga,adj,hu
nyomor,noun,hu
helyüket,noun,hu
hollófekete,adj,hu
dolgozatot,noun,hu
maharáni,noun,hu
kistomporok,noun,hu
teremtetik,verb,hu
lábamat,noun,hu
fókuszcsoport,noun,hu
varkocs,noun,hu
timögétek,pron,hu
hajfodrod,noun,hu
liliomok,noun,hu
mennék,verb,hu
zenéknek,noun,hu
gyanakodik,verb,hu
hanglemezbolt,noun,hu
harcolunk,verb,hu
varjúm,noun,hu
jóval,noun,hu
legingerültebb,adj,hu
herékért,noun,hu
legény,noun,hu
szakadatlan,adj,hu
diszkriminációk,noun,hu
alatta,pron,hu
heteknél,noun,hu
cégekig,noun,hu
igenekből,noun,hu
huncut,adj,hu
polgártárs,noun,hu
múlt,verb,hu
dizőz,noun,hu
sugár,noun,hu
förgetegek,noun,hu
tömörebb,adj,hu
célokra,noun,hu
zsenink,noun,hu
vidrát,noun,hu
vélhetően,adv,hu
képtelen,adj,hu
pimf,adj,hu
nővér,noun,hu
hagy,verb,hu
csúcsdísz,noun,hu
okirat,noun,hu
elegeket,adj,hu
kottaállvány,noun,hu
magasak,adj,hu
kelet-délkelet,noun,hu
szépet,adj,hu
ütközet,noun,hu
gratulálok,intj,hu
írástudatlan,adj,hu
áthághatatlan,adj,hu
beágyazott,verb,hu
egzisztencialista,adj,hu
racionális,adj,hu
ajtótól,noun,hu
aláásását,noun,hu
következtetéseket,noun,hu
professzorba,noun,hu
szövevények,noun,hu
terhem,noun,hu
időszakokban,noun,hu
kenyérmorzsa,noun,hu
géppuska,noun,hu
végződik,verb,hu
enzim,noun,hu
feldolgozás,noun,hu
babánál,noun,hu
2010-es,adj,hu
uralkodók,noun,hu
négyzetgyökök,noun,hu
lakodalom,noun,hu
akkordokkal,noun,hu
szégyenek,noun,hu
sokoldalú,adj,hu
másol,verb,hu
tettei,noun,hu
publicisták,noun,hu
résszé,noun,hu
bali,adj,hu
hátraküldés,noun,hu
élj,verb,hu
halványvörös,adj,hu
porszerű,adj,hu
fasírtoknak,noun,hu
figyelőlistákként,noun,hu
mocskosabb,adj,hu
nyomok,noun,hu
huták,noun,hu
deviáns,adj,hu
életekbe,noun,hu
füleink,noun,hu
feleslegesen,adv,hu
ütemek,noun,hu
lesi,verb,hu
kórházakat,noun,hu
erélyes,adj,hu
másikakkal,pron,hu
sajtot,noun,hu
unja,verb,hu
ajánlólevél,noun,hu
védnök,noun,hu
ótta,verb,hu
mélyebben,adv,hu
figyelemmel,noun,hu
talányos,adj,hu
definíciókból,noun,hu
merőbb,adj,hu
testeik,noun,hu
viaszom,noun,hu
legtehetetlenebb,adj,hu
admittancia,noun,hu
sárgarépa,noun,hu
sablonnak,noun,hu
tartottam,verb,hu
alapjaitok,noun,hu
alaplap,noun,hu
haltok,verb,hu
hippokratészi,adj,hu
különírt,verb,hu
lovak,noun,hu
sötétek,adj,hu
méhig,noun,hu
mennyezetek,noun,hu
dioptriák,noun,hu
jelű,adj,hu
fogócska,noun,hu
palim,noun,hu
makró,noun,hu
való,particle,hu
tornázik,verb,hu
babérjaimon,noun,hu
kiszolgálók,noun,hu
érmetek,noun,hu
inerciarendszer,noun,hu
témában,noun,hu
oldalsó,adj,hu
aminosav,noun,hu
vinnének,verb,hu
csajszi,noun,hu
mibe,pron,hu
változtatások,noun,hu
lejem,noun,hu
munkákkal,noun,hu
példáját,noun,hu
juhpásztor,noun,hu
sokféle,adj,hu
tehénistálló,noun,hu
biztonságos,adj,hu
ápoltak,adj,hu
felőlünk,pron,hu
disztingvált,adj,hu
voksunk,noun,hu
gáz,adj,hu
gerelyhajítás,noun,hu
belváros,noun,hu
gimnáziumnak,noun,hu
óra,noun,hu
gombba,noun,hu
tüdővéna,noun,hu
kerékzörgés,noun,hu
ágyúgolyók,noun,hu
bemutatni,verb,hu
lélekjelenlét,noun,hu
nedvdúsabb,adj,hu
hegység,noun,hu
bemutatás,noun,hu
kinematikai,adj,hu
zűrzavaros,adj,hu
homokjai,noun,hu
adtatok,verb,hu
vonunk,verb,hu
népcsoport,noun,hu
alsónadrágok,noun,hu
legjellemtelenebb,adj,hu
véleménye,noun,hu
aranymetszések,noun,hu
senkim,pron,hu
évi,adj,hu
kódja,noun,hu
szétválaszt,verb,hu
joghurtok,noun,hu
különlegesen,adv,hu
h-moll,noun,hu
kiterjedés,noun,hu
réz,noun,hu
angolszász,adj,hu
marokkói,adj,hu
legeslegkülönbözőbb,adj,hu
mosnod,verb,hu
vakmerőbb,adj,hu
javítottátok,verb,hu
dobnak,verb,hu
következtet,verb,hu
kolerikus,adj,hu
társasjátékok,noun,hu
megdöbbentem,verb,hu
bankokká,noun,hu
mellettem,pron,hu
komplexitás,noun,hu
jelentést,noun,hu
státusz,noun,hu
papiruszok,noun,hu
prelúdiumok,noun,hu
leglelkiismeretesebb,adj,hu
vacakok,noun,hu
hálókocsi,noun,hu
sárkánygyökér,noun,hu
említett,verb,hu
térdzokni,noun,hu
fejből,adv,hu
szakmáknál,noun,hu
uralom,noun,hu
licencel,verb,hu
lilák,adj,hu
szerves,adj,hu
ösztrogén,noun,hu
lejárati,adj,hu
koponyatörések,noun,hu
mindenkitől,noun,hu
szemről,noun,hu
somogyi,adj,hu
életért,noun,hu
leprás,noun,hu
mélyeszt,verb,hu
kedvelő,verb,hu
szaraik,noun,hu
döntőbb,adj,hu
nyakon,noun,hu
töpreng,verb,hu
szaporodások,noun,hu
ceten,noun,hu
fejlődést,noun,hu
dobtál,verb,hu
sorssá,noun,hu
érvénytelenség,noun,hu
mindennapi,adj,hu
elfogulatlan,adj,hu
hagytok,verb,hu
triviálisabb,adj,hu
kancák,noun,hu
következő,verb,hu
elszámoltatható,adj,hu
birka,noun,hu
anyátokkal,noun,hu
akadálytalanság,noun,hu
legparancsolgatóbb,adj,hu
alakot,noun,hu
úton,noun,hu
megbízatás,noun,hu
estibe,adj,hu
bármilyen,adv,hu
közötted,pron,hu
szemekért,noun,hu
múzeumi,adj,hu
oldalakról,noun,hu
feltöltés,noun,hu
nyakát,noun,hu
sajáthoz,adj,hu
törökszegfű,noun,hu
balta,noun,hu
nagykerár,noun,hu
hetekbe,noun,hu
holdnaptár,noun,hu
lexikológia,noun,hu
reggelizz,verb,hu
jövőt,noun,hu
legaluszékonyabb,adj,hu
kórtan,noun,hu
vízügyi,adj,hu
ezüstlakodalom,noun,hu
ügyfelek,noun,hu
próbálni,verb,hu
ássad,verb,hu
befolyásolni,verb,hu
mesterség,noun,hu
ellátást,noun,hu
neurológia,noun,hu
kérnéd,verb,hu
méltányosság,noun,hu
egyelek,verb,hu
linzer,noun,hu
hodzsák,noun,hu
biztosítótű,noun,hu
bátrabb,adj,hu
hármad,num,hu
kérdés,noun,hu
megannyi,det,hu
buszban,noun,hu
elrabol,verb,hu
erősségek,noun,hu
dalnokaink,noun,hu
lárifári,intj,hu
akaratát,noun,hu
ennyit,pron,hu
thainál,noun,hu
erőlködik,verb,hu
szemügyre,noun,hu
hűen,adv,hu
húztam,verb,hu
feltálalja,verb,hu
vidám,adj,hu
interjúalany,noun,hu
mosta,verb,hu
spanyolnáthák,noun,hu
elenyészik,verb,hu
gyalogjaitok,noun,hu
tár,verb,hu
aranyérem,noun,hu
világegyetemek,noun,hu
nyegle,adj,hu
homszi,noun,hu
legeslegmeztelenebb,adj,hu
dálet,noun,hu
erdészeti,adj,hu
találkoztam,verb,hu
bokron,noun,hu
internetadó,noun,hu
testről,noun,hu
háztűzre,noun,hu
iromány,noun,hu
sodor,noun,hu
környezetszennyezés,noun,hu
kisváros,noun,hu
sorban,noun,hu
izmaid,noun,hu
állunk,verb,hu
legtombolóbb,adj,hu
lyukra,noun,hu
kórral,noun,hu
tetsszem,verb,hu
jegyzetelés,noun,hu
jogviszony,noun,hu
cipzárt,noun,hu
mérnünk,verb,hu
pártatlanság,noun,hu
esőcsepp,noun,hu
rokonaik,noun,hu
oda,adv,hu
könyököl,verb,hu
verem,verb,hu
abriktol,verb,hu
szegélyezte,verb,hu
nehezükre,noun,hu
tárak,noun,hu
kézi,adj,hu
legzajtalanabb,adj,hu
almokról,noun,hu
álomországok,noun,hu
legkonokabb,adj,hu
hasadékok,noun,hu
zsemlye,noun,hu
leggyógyíthatóbb,adj,hu
lánnyal,noun,hu
karok,noun,hu
embereik,noun,hu
kefir,noun,hu
hegynél,noun,hu
gyógyszerek,noun,hu
védelmeket,noun,hu
legvirágzóbb,adj,hu
tanítványotok,noun,hu
hetektől,noun,hu
hallják,verb,hu
veséim,noun,hu
kézé,noun,hu
mustárgázok,noun,hu
futás,noun,hu
önmagát,pron,hu
homlokról,noun,hu
évektől,noun,hu
sátánista,adj,hu
közölte,verb,hu
hiszitek,verb,hu
távozás,noun,hu
kelsz,verb,hu
bősz,adj,hu
tanítványotokra,noun,hu
vizeletek,noun,hu
hátulról,adv,hu
borja,noun,hu
sikeresen,adj,hu
szabály,noun,hu
művészet,noun,hu
farm,noun,hu
befogó,verb,hu
rémet,noun,hu
hajék,noun,hu
legeslegkisebb,adj,hu
otthonülőbb,adj,hu
ugyanez,pron,hu
hatnunk,verb,hu
felület,noun,hu
kézirat,noun,hu
terime,noun,hu
beruházás,noun,hu
aratások,noun,hu
mákba,noun,hu
legrészrehajlóbb,adj,hu
abcúg,intj,hu
érvel,verb,hu
képességeit,noun,hu
tanítványunkról,noun,hu
tűzvész,noun,hu
tanítványaitokig,noun,hu
teli,adv,hu
tényeknek,noun,hu
halaszthatatlanabb,adj,hu
ideges,adj,hu
életű,adj,hu
csokoládéfagylalt,noun,hu
leszálló,noun,hu
hagysz,verb,hu
ellenben,conj,hu
orrgaratok,noun,hu
betűszem,noun,hu
melledet,noun,hu
blúzt,noun,hu
rendszerét,noun,hu
űzd,verb,hu
szilveszter,noun,hu
címkéjük,noun,hu
legpatriarchálisabb,adj,hu
szabadság,noun,hu
vizsgálatot,noun,hu
ügyefogyottabb,adj,hu
fátyolfelhők,noun,hu
taxira,noun,hu
építmények,noun,hu
hatásvadász,adj,hu
reszkíroz,verb,hu
sí,noun,hu
szabadidők,noun,hu
patisszon,noun,hu
rádöbben,verb,hu
kajszink,noun,hu
dohányzóasztal,noun,hu
százalékát,noun,hu
fejjük,verb,hu
borulékony,adj,hu
bevet,verb,hu
kubizmus,noun,hu
azonosság,noun,hu
tudjuk,verb,hu
megnézhet,verb,hu
feladás,noun,hu
júl.,noun,hu
karácsonyéjek,noun,hu
igénye,noun,hu
diófákon,noun,hu
legmisztikusabb,adj,hu
sütőm,noun,hu
piszka,noun,hu
hajlamos,adj,hu
spirálok,noun,hu
halogén,adj,hu
hellyé,noun,hu
játszanának,verb,hu
körzetekig,noun,hu
jelentőség,noun,hu
felszabadított,verb,hu
jelentéssel,noun,hu
cselédkedik,verb,hu
vergődik,verb,hu
licsifa,noun,hu
vezetések,noun,hu
berakná,verb,hu
fenségek,noun,hu
csokor,noun,hu
hörgő,noun,hu
párájukat,noun,hu
sztrájkol,verb,hu
relatívabb,adj,hu
gyarmatosít,verb,hu
meghiúsul,verb,hu
gonoszabb,adj,hu
alpolgármesterek,noun,hu
elszánja,verb,hu
bevezet,verb,hu
cédrusfák,noun,hu
csészéjük,noun,hu
malacperselyek,noun,hu
támadóbb,adj,hu
számlálás,noun,hu
kel,verb,hu
képzésekként,noun,hu
vagyon,verb,hu
reggelikké,noun,hu
osztályrésze,noun,hu
állnátok,verb,hu
dolgától,noun,hu
járó,verb,hu
tűzszünetek,noun,hu
gyurma,noun,hu
lélegzetek,noun,hu
sírod,verb,hu
féltetté,verb,hu
pásztoróra,noun,hu
méltatlan,adj,hu
lobogók,noun,hu
munkájáig,noun,hu
vezetéseket,noun,hu
koncentrálások,noun,hu
padjaitoknak,noun,hu
mákként,noun,hu
jönnöd,verb,hu
majd,adv,hu
adóink,noun,hu
ügyeim,noun,hu
üssünk,verb,hu
végett,postp,hu
műsor,noun,hu
kapusunk,noun,hu
reggelinek,noun,hu
vadszedrek,noun,hu
vászna,noun,hu
hallható,adj,hu
jugoszláv,noun,hu
arcizom,noun,hu
hordozó,verb,hu
háztetők,noun,hu
jegesmedvék,noun,hu
főképpen,adv,hu
ámulatba,noun,hu
operáción,noun,hu
magadként,pron,hu
keményítőtartalom,noun,hu
velők,noun,hu
altig,noun,hu
impresszionista,noun,hu
posztol,verb,hu
mindenben,pron,hu
pingpongozik,verb,hu
bonszaiok,noun,hu
rendeltetik,verb,hu
térségben,noun,hu
mostál,verb,hu
boldogságoknál,noun,hu
orangután,noun,hu
menyasszony,noun,hu
voltokként,noun,hu
kacor,noun,hu
legdadaistább,adj,hu
zászlóként,noun,hu
őrlemények,noun,hu
állagok,noun,hu
technológiáknak,noun,hu
ragyogó,adj,hu
próbáltak,verb,hu
oksi,intj,hu
borsok,noun,hu
legbukottabb,adj,hu
végrehajtását,noun,hu
forgácsol,verb,hu
látomás,noun,hu
rövidesen,adv,hu
sahhá,noun,hu
mohár,noun,hu
láttára,adv,hu
megszilárdul,verb,hu
törülközőt,noun,hu
kommunizmus,noun,hu
gyömbér,noun,hu
fahéjaim,noun,hu
szarvasmarhátok,noun,hu
hiszékeny,adj,hu
megismertetés,noun,hu
dzsungelek,noun,hu
elsőszülött,adj,hu
aláíró,noun,hu
raktárépületek,noun,hu
felbujtok,verb,hu
főoltár,noun,hu
sarkadra,noun,hu
adatnak,verb,hu
igen,adv,hu
állapotos,adj,hu
szitakötők,noun,hu
szarotok,noun,hu
másként,adv,hu
árusító,verb,hu
ostyákért,noun,hu
jótevők,noun,hu
többségi,adj,hu
sápadt,verb,hu
hegyező,verb,hu
arról,adv,hu
spiné,noun,hu
iteráció,noun,hu
viszketések,noun,hu
összeadások,noun,hu
sikeresebb,adj,hu
isteneik,noun,hu
egyszerre,adv,hu
kimondhatatlan,adj,hu
mindenen,pron,hu
csúnyaság,noun,hu
időszakra,noun,hu
szipoj,noun,hu
terén,noun,hu
mellek,noun,hu
búzák,noun,hu
kisagy,noun,hu
rakj,verb,hu
költsége,noun,hu
mechanizmus,noun,hu
joviális,adj,hu
dolmányokig,noun,hu
fohász,noun,hu
kampány,noun,hu
tájékoztatásokat,noun,hu
tornacipő,noun,hu
utal,verb,hu
terjesztette,verb,hu
leghengeresebb,adj,hu
városiasabb,adj,hu
halmazaink,noun,hu
puttony,noun,hu
bogrács,noun,hu
raktárak,noun,hu
tegnapjai,noun,hu
észszerűség,noun,hu
venném,verb,hu
legmagyarosabb,adj,hu
elektromérnökök,noun,hu
béleltebb,adj,hu
bilincsek,noun,hu
szamizdat,noun,hu
olajat,noun,hu
voksol,verb,hu
mártírok,noun,hu
pocsolyák,noun,hu
abortőr,noun,hu
betegágy,noun,hu
tudjalak,verb,hu
dzsiped,noun,hu
hőmérsékletek,noun,hu
meccsek,noun,hu
fényképezőgépek,noun,hu
kicsi,adj,hu
lélegzés,noun,hu
pálit,noun,hu
tűzvédelmi,adj,hu
pörköltetek,noun,hu
falaink,noun,hu
hasábköz,noun,hu
humoros,adj,hu
kultúrnövény,noun,hu
opciók,noun,hu
góré,noun,hu
falok,verb,hu
szökevények,noun,hu
bámulatba,noun,hu
eredményeit,noun,hu
kilencvenegyedik,num,hu
kémikus,noun,hu
faanyag,noun,hu
nyakakig,noun,hu
prérityúk,noun,hu
adónk,noun,hu
posztulátumok,noun,hu
hajgyógyászat,noun,hu
timögöttetek,pron,hu
haladások,noun,hu
alaktanaid,noun,hu
könyvében,noun,hu
leggörbébb,adj,hu
főzelékek,noun,hu
lássak,verb,hu
írástudatlanabb,adj,hu
bim-bam,intj,hu
részedre,pron,hu
városoknak,noun,hu
előre-hátra,adv,hu
vezetője,noun,hu
mintha,conj,hu
kotló,noun,hu
megölte,verb,hu
levélpapír,noun,hu
ugróiskola,noun,hu
milyenért,pron,hu
lefátyoloz,verb,hu
azért,adv,hu
megnevez,verb,hu
rizsmák,noun,hu
kocsival,noun,hu
szabályzat,noun,hu
fóbiás,noun,hu
bővül,verb,hu
nemkívánt,adj,hu
hétszer,adv,hu
szalonzenekarok,noun,hu
koronaherceg,noun,hu
meghívok,verb,hu
kifejezést,noun,hu
figyelmetlenebb,adj,hu
szakembereknek,noun,hu
orientalisták,noun,hu
fickót,noun,hu
malter,noun,hu
sorsokról,noun,hu
szolgálatában,noun,hu
sötétben,noun,hu
elfojthatatlanabb,adj,hu
akiknél,pron,hu
foga,noun,hu
mesüge,adj,hu
részként,noun,hu
egésznél,noun,hu
kirakat,verb,hu
meglepetés,noun,hu
négylábú,noun,hu
kemény,adj,hu
savai,noun,hu
vilmoskörte,noun,hu
játékszín,noun,hu
részekkel,noun,hu
hápog,verb,hu
alkut,noun,hu
átszökik,verb,hu
legidőigényesebb,adj,hu
múló,adj,hu
érvelés,noun,hu
tanúsítvány,noun,hu
porbafingó,adj,hu
szájfények,noun,hu
legbeérkezettebb,adj,hu
reflektorfény,noun,hu
neveljek,verb,hu
dajkáid,noun,hu
forgástengely,noun,hu
miknek,pron,hu
koporsók,noun,hu
zoológusok,noun,hu
savig,noun,hu
rettenet,noun,hu
értesz,verb,hu
nyomja,verb,hu
inzulinjaim,noun,hu
középiskolai,adj,hu
almaim,noun,hu
konzulotok,noun,hu
kincstárak,noun,hu
grúzok,adj,hu
kipróbál,verb,hu
hozamai,noun,hu
szőrszál,noun,hu
tudta,noun,hu
elválik,verb,hu
zászlókként,noun,hu
fáik,noun,hu
sajátokhoz,adj,hu
igric,noun,hu
dolgotok,noun,hu
fokú,adj,hu
nyomozók,noun,hu
festenéd,verb,hu
harmincötödik,num,hu
arisztokrata,noun,hu
le,adv,hu
házaitok,noun,hu
alkákkal,noun,hu
környékeken,noun,hu
borbolya,noun,hu
elfogadhatatlan,adj,hu
egészeknek,noun,hu
szalmakalapjaitok,noun,hu
afrikanista,noun,hu
tanultál,verb,hu
teljessel,adj,hu
tizenkettes,adj,hu
arcon,noun,hu
megvalósítás,noun,hu
mérnem,verb,hu
megfigyelőrendszer,noun,hu
tapasztaltak,adj,hu
számítógépközpont,noun,hu
irányítások,noun,hu
szállóige,noun,hu
színárnyalat,noun,hu
térség,noun,hu
templomban,noun,hu
kátrányok,noun,hu
pingpongháló,noun,hu
szereplő,verb,hu
adnának,verb,hu
faji,adj,hu
homlokkal,noun,hu
rendszerekre,noun,hu
orrlyuk,noun,hu
bridzs,noun,hu
sugall,verb,hu
tükörreflexes,adj,hu
esélyes,adj,hu
definícióvá,noun,hu
tőled,pron,hu
szorgalom,noun,hu
radikalizálható,adj,hu
lüktet,verb,hu
papucsot,noun,hu
csirkém,noun,hu
csinálnak,verb,hu
lemez,noun,hu
stúdió,noun,hu
tanítványaitokká,noun,hu
árig,noun,hu
manipulál,verb,hu
krémes,noun,hu
kaplak,verb,hu
vágja,verb,hu
bárpultok,noun,hu
kapkodva,adv,hu
pigmentációk,noun,hu
legtanácstalanabb,adj,hu
néztelek,verb,hu
merről,adv,hu
lantánok,noun,hu
autógumik,noun,hu
deizmusaink,noun,hu
fűnek-fának,noun,hu
keres,verb,hu
porták,noun,hu
boncol,verb,hu
tájékoztató,noun,hu
perdület,noun,hu
izometrikus,adj,hu
gyúr,verb,hu
követi,verb,hu
grammsúly,noun,hu
részleges,adj,hu
legfeleslegesebben,adv,hu
adományaim,noun,hu
puszták,noun,hu
professzornak,noun,hu
kürtök,noun,hu
gyöngül,verb,hu
szólva,verb,hu
taxiban,noun,hu
könyvesboltok,noun,hu
mielénk,pron,hu
súlyú,adj,hu
szabadságharcos,noun,hu
kapuidból,noun,hu
érzékelők,noun,hu
merték,verb,hu
embléma,noun,hu
hashajtó,noun,hu
úgynevezett,adj,hu
arcáért,noun,hu
varjak,noun,hu
kapcsolataink,noun,hu
országokból,noun,hu
ajánlása,noun,hu
lennél,verb,hu
alapanyag,noun,hu
irtsátok,verb,hu
mernünk,verb,hu
szimpátia,noun,hu
petróleumlámpa,noun,hu
veszejt,verb,hu
előmozdít,verb,hu
zöldfülű,adj,hu
hipnózis,noun,hu
vonatkozásában,postp,hu
optimalizálás,noun,hu
értsek,verb,hu
árassz,verb,hu
gyermekenként,adv,hu
